,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
18,False,/qJOMs0TouqK01HThBmFv0gL1Ib5.jpg,"[16, 18]",9081,en,Waking Life,"Waking Life is about a young man in a persistent lucid dream-like state. The film follows its protagonist as he initially observes and later participates in philosophical discussions that weave together issues like reality, free will, our relationships with others, and the meaning of life.",10.576,/dHQDhjt84ViDH0DhFm5PSyIo1J.jpg,2001-01-23,Waking Life,False,7.7,515
19,False,/99q8yb6pxGWEFcAC53S5apYQCMB.jpg,"[80, 18, 9648, 53]",1592,en,Primal Fear,"An arrogant, high-powered attorney takes on the case of a poor altar boy found running away from the scene of the grisly murder of the bishop who has taken him in. The case gets a lot more complex when the accused reveals that there may or may not have been a third person in the room. The intensity builds when a surprise twist alters everyone's perception of the crime.",12.055,/qJf2TzE8nRTFbFMPJNW6c8mI0KU.jpg,1996-03-06,Primal Fear,False,7.7,1491
0,False,/aFrfCpEwyyAhIbooDANgWiFzV9R.jpg,[18],221,en,Rebel Without a Cause,"After moving to a new town, troublemaking teen Jim Stark is supposed to have a clean slate, although being the new kid in town brings its own problems. While searching for some stability, Stark forms a bond with a disturbed classmate, Plato, and falls for local girl Judy. However, Judy is the girlfriend of neighborhood tough, Buzz. When Buzz violently confronts Jim and challenges him to a drag race, the new kid's real troubles begin.",11.19,/bEAoNvtqvO0c2lItNkKlKUqhPuw.jpg,1955-10-29,Rebel Without a Cause,False,7.7,864
1,False,/9tbJCIaQVg2cnUf26NwGMKDyqvh.jpg,"[16, 35, 10751]",531,en,The Wrong Trousers,"Gromit finds himself being pushed out of his room and home by a new lodger who is actually a ruthless criminal (and a small penguin). The penguin is planning a robbery and needs to use Wallace and his mechanical remote controlled trousers to pull off the raid. However, Gromit is wise to the penguin and comes to the rescue.",10.053,/O3fFWazkIL1QrmH5t9numsUgmR.jpg,1993-12-17,The Wrong Trousers,False,7.7,517
2,False,/jp3WkHR9BvfQqgBLUJlHlkOd9rg.jpg,"[18, 53, 80]",11657,fr,Le Cercle rouge,"When French criminal Corey gets released from prison, he resolves to never return. He is quickly pulled back into the underworld, however, after a chance encounter with escaped murderer Vogel. Along with former policeman and current alcoholic Jansen, they plot an intricate jewel heist. All the while, quirky Police Commissioner Mattei, who was the one to lose custody of Vogel, is determined to find him.",7.307,/jUA29RNHCs82s0v4nDlhZVS9SNC.jpg,1970-10-19,Le Cercle Rouge,False,7.7,277
3,False,/7AuZU7avn5j4Mduq01zcVYe3S9j.jpg,[16],49992,it,La gabbianella e il gatto,"A seagull is caught by the black tide of a sinking petrol ship. She manages to fly inland and falls down in a garden by a cat. Moribund, she asks the cat to fulfill three promises: that when she lays her egg he must not eat it; that he must take care of it until it hatches; that he would teach the newborn how to fly.",5.714,/7eL2M5ddStqrFiai4emkAlIzD79.jpg,1998-12-22,Lucky and Zorba,False,7.7,401
4,False,/e86j48mkpIzFSNutRGcNiltWCNt.jpg,"[28, 18, 36]",8342,bs,No Man's Land,"Two soldiers from opposite sites get stuck between the front lines in the same trench. The UN is asked to free them and both sides agree on a ceasefire, but will they stick to it?",9.456,/9URkNny2jOxKldtrb6Xw1NsoUG6.jpg,2001-09-08,No Man's Land,False,7.7,222
5,False,/4gxJjq0Vg1mqkboYB9f92CTIsRu.jpg,"[16, 10751]",12429,ja,崖の上のポニョ,"The son of a sailor, 5-year old Sosuke lives a quiet life on an oceanside cliff with his mother Lisa. One fateful day, he finds a beautiful goldfish trapped in a bottle on the beach and upon rescuing her, names her Ponyo. But she is no ordinary goldfish. The daughter of a masterful wizard and a sea goddess, Ponyo uses her father's magic to transform herself into a young girl and quickly falls in love with Sosuke, but the use of such powerful sorcery causes a dangerous imbalance in the world. As the moon steadily draws nearer to the earth and Ponyo's father sends the ocean's mighty waves to find his daughter, the two children embark on an adventure of a lifetime to save the world and fulfill Ponyo's dreams of becoming human.",22.376,/3s0mpSpLkI7cIhqWGrGbsiyvlsH.jpg,2008-07-19,Ponyo,False,7.7,2008
6,False,/6VhtzImP1UvYkIAHS4L8yfmceOM.jpg,[18],26280,fr,J'ai tué ma mère,"Hubert, a brash 17-year-old, is confused and torn by a love-hate relationship with his mother that consumes him more and more each day. After distressing ordeals and tragic episodes, Hubert will find his mother on the banks of Saint Lawrence river, where he grew up, and where a murder will be committed: the murder of childhood.",10.898,/cxb02CLALt9He1Dt0BIDKj9fdvM.jpg,2009-06-05,I Killed My Mother,False,7.7,665
7,False,/aAFq5jVHV6RZpLcRXATskNBuEbM.jpg,"[28, 12, 18, 36, 10752]",11046,en,Where Eagles Dare,"World War II is raging, and an American general has been captured and is being held hostage in the Schloss Adler, a Bavarian castle that's nearly impossible to breach. It's up to a group of skilled Allied soldiers to liberate the general before it's too late.",13.831,/991u0tSWGTVXCYkgC6ftaGE4bkQ.jpg,1968-12-04,Where Eagles Dare,False,7.7,446
8,False,/amIl0MsLT0GP5ERwbodOPswYabr.jpg,"[35, 80, 9648]",3529,en,The Thin Man,A husband-and-wife detective team takes on the search for a missing inventor and almost get killed for their efforts.,7.265,/rEXmQIgG8aHiZZbYAPdJjZNUxa.jpg,1934-05-25,The Thin Man,False,7.7,207
9,False,/iklnzA0qoNQbkusQAU90H99D6Ya.jpg,"[18, 10751, 10402, 10749]",15121,en,The Sound of Music,"A tomboyish postulant at an Austrian abbey becomes a governess in the home of a widowed naval captain with seven children, and brings a new love of life and music into the home.",14.111,/abrreLo3zL2mvQEMbVIJJKZ2SxX.jpg,1965-03-29,The Sound of Music,False,7.7,1889
10,False,/zla8dwuIom4ZabzZzqlR8RqGUAx.jpg,"[80, 18]",5910,ja,はなび,"A police officer leaves the force in the face of harrowing personal and professional difficulties. Spiraling into a depression, he makes questionable decisions.",9.762,/55EBBrHskI3WzmAwGJwGXiSoHBH.jpg,1997-09-03,Fireworks,False,7.7,276
11,False,/kRyojLYtWPsBKfDhphhhl1FdM5a.jpg,"[12, 14]",767,en,Harry Potter and the Half-Blood Prince,"As Harry begins his sixth year at Hogwarts, he discovers an old book marked as 'Property of the Half-Blood Prince', and begins to learn more about Lord Voldemort's dark past.",22.061,/bFXys2nhALwDvpkF3dP3Vvdfn8b.jpg,2009-07-07,Harry Potter and the Half-Blood Prince,False,7.7,11851
12,False,/oaXyPP3HNW0gBl0ZGXLhJOdACeH.jpg,"[12, 35, 14, 10749, 10751]",2493,en,The Princess Bride,"In this enchantingly cracked fairy tale, the beautiful Princess Buttercup and the dashing Westley must overcome staggering odds to find happiness amid six-fingered swordsmen, murderous princes, Sicilians and rodents of unusual size. But even death can't stop these true lovebirds from triumphing.",13.792,/gpxjoE0yvRwIhFEJgNArtKtaN7S.jpg,1987-09-25,The Princess Bride,False,7.7,2735
13,False,/mgfxkCJLvudtnTOJml5mFbHWbk0.jpg,"[80, 18, 53]",483184,it,Dogman,"Marcello, a small and gentle dog groomer, finds himself involved in a dangerous relationship of subjugation with Simone, a former violent boxer who terrorizes the entire neighborhood. In an effort to reaffirm his dignity, Marcello will submit to an unexpected act of vengeance.",9.096,/eaZq1G8sJHv9f9a5IzioQlS3REX.jpg,2018-05-17,Dogman,False,7.7,1144
14,False,/hbn46fQaRmlpBuUrEiFqv0GDL6Y.jpg,"[28, 12, 878]",24428,en,The Avengers,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",37.337,/cezWGskPY5x7GaglTTRN4Fugfb8.jpg,2012-04-25,The Avengers,False,7.7,21584
15,False,/lcRGF2RpurdvBiSQVocfzRrxV9u.jpg,"[18, 28, 36]",14756,cn,葉問,"A semi-biographical account of Yip Man, the first martial arts master to teach the Chinese martial art of Wing Chun. The film focuses on events surrounding Ip that took place in the city of Foshan between the 1930s to 1940s during the Second Sino-Japanese War. Directed by Wilson Yip, the film stars Donnie Yen in the lead role, and features fight choreography by Sammo Hung.",9.878,/wQqXSPg559WfdyHOVPPeNMBy5vv.jpg,2008-12-12,Ip Man,False,7.7,2112
16,False,/mHz65gYQ3SmkQH3GKWSKWUkK5zW.jpg,"[35, 18, 36]",551332,en,The Two Popes,"Frustrated with the direction of the church, Cardinal Bergoglio requests permission to retire in 2012 from Pope Benedict. Instead, facing scandal and self-doubt, the introspective Pope Benedict summons his harshest critic and future successor to Rome to reveal a secret that would shake the foundations of the Catholic Church.",18.867,/4d4mTSfDIFIbUbMLUfaKodvxYXA.jpg,2019-11-27,The Two Popes,False,7.7,1183
17,False,/AuXC0SsPZaAfddtSMnxSnbEeEjR.jpg,"[18, 53]",55,es,Amores perros,"A fatalistic car crash in Mexico City sets off a chain of events in the lives of three persons: a young man aching to run off with his sister-in-law, a supermodel, and a homeless man. Their lives are catapulted into unforeseen circumstances instigated by the seemingly inconsequential destiny of a dog.",12.709,/8gEXmIzw1tDnBfOaCFPimkNIkmm.jpg,2000-06-16,Amores Perros,False,7.7,1204
18,False,/aRMZOhLj6IjnmDnRGjblXYMOPxR.jpg,"[80, 18]",1607,en,A Bronx Tale,"Set in the Bronx during the tumultuous 1960s, an adolescent boy is torn between his honest, working-class father and a violent yet charismatic crime boss. Complicating matters is the youngster's growing attraction - forbidden in his neighborhood - for a beautiful black girl.",10.312,/sDbO6LmLYtyqAoFTPpRcMgPSCEO.jpg,1993-09-14,A Bronx Tale,False,7.7,935
19,False,/8VyW7cJxsdnIfptbPjGCIX1StUe.jpg,"[18, 10749]",1587,en,What's Eating Gilbert Grape,"Gilbert Grape is a small-town young man with a lot of responsibility. Chief among his concerns are his mother, who is so overweight that she can't leave the house, and his mentally impaired younger brother, Arnie, who has a knack for finding trouble. Settled into a job at a grocery store and an ongoing affair with local woman Betty Carver, Gilbert finally has his life shaken up by the free-spirited Becky.",13.686,/jQLoOPwNxyILwDbdhn9DsfQz0Sg.jpg,1993-12-17,What's Eating Gilbert Grape,False,7.6,2172
0,False,/9myrRcegWGGp24mpVfkD4zhUfhi.jpg,"[28, 80, 18]",272,en,Batman Begins,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.",26.546,/dr6x4GyyegBWtinPBzipY02J2lV.jpg,2005-06-10,Batman Begins,False,7.6,13646
1,False,/gGt4ePOhD8ilxd3FYhKB06L2CyG.jpg,"[12, 14, 9648]",675,en,Harry Potter and the Order of the Phoenix,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students – dubbed 'Dumbledore's Army' – to defend themselves against the dark arts.",26.391,/4YnLxYLHhT4UQ8i9jxAXWy46Xuw.jpg,2007-06-28,Harry Potter and the Order of the Phoenix,False,7.6,12137
2,False,/xhstSJACJF7QiO4zAsqAPXE1PbQ.jpg,[18],306819,en,The Danish Girl,"When Gerda Wegener asks her husband Einar to fill in as a portrait model, Einar discovers the person she's meant to be and begins living her life as Lili Elbe. Having realized her true self and with Gerda's love and support, Lili embarks on a groundbreaking journey as a transgender pioneer.",15.131,/seWQ6UKCrhGH0eP7dFZvmIBQtKF.jpg,2015-11-27,The Danish Girl,False,7.6,4098
3,False,/aJn9XeesqsrSLKcHfHP4u5985hn.jpg,"[28, 12, 35, 878]",283995,en,Guardians of the Galaxy Vol. 2,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.,32.86,/y4MBh0EjBlMuOzv9axM4qJlmhzz.jpg,2017-04-19,Guardians of the Galaxy Vol. 2,False,7.6,14125
4,False,/ipJvjRyXMOIbOf9Ivr5QU5kSOGC.jpg,"[18, 80]",468284,fr,L'Insulte,"After an emotional exchange between a Lebanese Christian and a Palestinian refugee escalates, the men end up in a court case that gets national attention.",6.103,/w9mlrckg3ZU2rsAlKUbLD1CgBTk.jpg,2017-09-14,The Insult,False,7.6,259
5,False,/ofezlNAu5ADPcNChRxPpNgoYVC5.jpg,[53],976,en,Sweet Smell of Success,"New York City newspaper writer J.J. Hunsecker holds considerable sway over public opinion with his Broadway column, but one thing that he can't control is his younger sister, Susan, who is in a relationship with aspiring jazz guitarist Steve Dallas. Hunsecker strongly disproves of the romance and recruits publicist Sidney Falco to find a way to split the couple, no matter how ruthless the method.",8.975,/dZBi7DSd3zjraZY1mxYeI5JohOr.jpg,1957-07-04,Sweet Smell of Success,False,7.6,203
6,False,/7McaexSsSTLD8V17UgaZAfI0Cu9.jpg,"[28, 12, 35, 80]",207703,en,Kingsman: The Secret Service,The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,20.603,/8x7ej0LnHdKUqilNNJXYOeyB6L9.jpg,2014-12-13,Kingsman: The Secret Service,False,7.6,11288
7,False,/uC54rlRdLMZ46fnrz5SoVYleNyv.jpg,[18],4995,en,Boogie Nights,"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality.",12.682,/gTq6MPt7SeMiJ2miHeMoNEZTz4p.jpg,1997-10-07,Boogie Nights,False,7.6,1700
8,False,/fzJgCQh2NBnUYlms8EGyr4bPNz3.jpg,"[35, 10749]",900,en,Bringing Up Baby,"David Huxley is waiting to get a bone he needs for his museum collection. Through a series of strange circumstances, he meets Susan Vance, and the duo have a series of misadventures which include a leopard called Baby.",9.555,/iSjqZM4jFdLlAipE62P0WnUuFdO.jpg,1938-02-18,Bringing Up Baby,False,7.6,451
9,False,/3YSS5e13E061nWM3vHwMZJgAXvG.jpg,"[80, 18]",3009,en,Le procès,"An unassuming office worker is arrested and stands trial, but he is never made aware of his charges.",6.944,/b62abDM8eybGdyf18RvkqXJDj9f.jpg,1962-12-21,The Trial,False,7.6,201
10,False,/hLGrdoU8ixCfcXcnuc4k09hbg93.jpg,[18],375572,it,Veloce come il vento,"Giulia De Martino is a pilot. At seventeen she partecipates in the GT Championship, under the guidance of her father Mario. But one day everything changes and Giulia has to face alone both the track and her own life.",7.735,/w26i3KBbZ8sW76bkiCS8Z6xzgsJ.jpg,2016-04-07,Italian Race,False,7.6,626
11,False,/sh2wZxjHMqRLvpDq9QV1vkHrjpZ.jpg,"[18, 9648, 53]",11190,ru,Возвращение,A story of two Russian boys whose father suddenly returns home after a 12-year absence. He takes the boys on a holiday to a remote island on a lake that turns into a test of manhood of almost mythic proportions.,9.409,/7V8iHBs34cPYw7ohpLqliF9x8Gv.jpg,2003-06-25,The Return,False,7.6,224
12,False,/3QFJkOSvFOYs8kUhXfJ8nE4UBU6.jpg,"[18, 10749]",64,es,Hable con ella,Two men share an odd friendship while they care for two women who are both in deep comas.,9.142,/klsBB1YEGRyC7YjiLYCKIqkU6pY.jpg,2002-03-14,Talk to Her,False,7.6,612
13,False,/xcjJ5khg2yzOa282mza39Lbrm7j.jpg,[27],9552,en,The Exorcist,"12-year-old Regan MacNeil begins to adapt an explicit new personality as strange events befall the local area of Georgetown. Her mother becomes torn between science and superstition in a desperate bid to save her daughter, and ultimately turns to her last hope: Father Damien Karras, a troubled priest who is struggling with his own faith.",17.841,/4ucLGcXVVSVnsfkGtbLY4XAius8.jpg,1973-12-26,The Exorcist,False,7.6,4438
